timestamp,elapsed_sec,backend_cpu_pct,backend_mem_mb,postgres_cpu_pct,postgres_mem_mb,db_connections,db_active,db_idle_in_txn,max_query_sec,wait_events
2026-08-25T19:43:06,173,4.54,230.3,30.96,175.7,11,1,0,0.0,running:1
2026-08-25T19:43:13,180,3.01,230.6,17.49,176.3,11,1,0,0.0,running:1
2026-08-25T19:43:21,187,5.84,230.5,0.09,176.1,11,1,0,0.0,running:1
2026-08-25T19:43:28,195,0.82,230.4,4.86,176.1,11,1,0,0.0,running:1
2026-08-25T19:43:36,203,1.82,230.4,8.01,177,11,1,0,0.0,running:1
2026-08-25T19:43:43,210,2.45,231,11.35,180.7,11,2,0,0.0,running:2
2026-08-25T19:43:51,218,4.63,231.8,15.33,178,11,1,0,0.0,running:1
2026-08-25T19:43:59,225,3.15,231.8,20.84,178.5,11,1,0,0.0,running:1
2026-08-25T19:44:06,233,8.51,231.7,23.93,178.5,11,1,0,0.0,running:1
2026-08-25T19:44:13,240,3.49,232.3,28.71,181.6,11,1,0,0.0,running:1
2026-08-25T19:44:21,247,9.29,232.8,31.52,178.6,11,1,0,0.0,running:1
2026-08-25T19:44:28,255,3.81,232.3,34.21,194.8,11,1,0,0.0,running:1
2026-08-25T19:44:36,263,10.11,232.5,39.94,182.7,11,3,0,0.0,running:3
2026-08-25T19:44:43,270,5.67,232.1,43.11,179.4,11,1,0,0.0,running:1
2026-08-25T19:44:51,278,12.16,233,51.07,182.8,11,2,0,0.0,running:2
2026-08-25T19:44:59,285,6.09,232.5,55.27,182.4,11,3,0,0.0,running:3
2026-08-25T19:45:06,293,13.66,232.8,58.05,185.5,11,2,0,0.0,Client:1 running:1
2026-08-25T19:45:13,300,6.38,232.8,62.79,195,11,1,0,0.0,running:1
2026-08-25T19:45:21,308,7.32,233.2,70.23,178.4,11,1,0,0.0,running:1
2026-08-25T19:45:29,315,6.94,233.6,69.56,196.2,11,4,0,0.0,running:4
2026-08-25T19:45:36,323,13.79,234.6,77.99,179.5,11,1,0,0.0,running:1
2026-08-25T19:45:43,330,28.51,234.7,82.33,183.2,11,3,0,0.0,running:3
2026-08-25T19:45:51,338,8.81,234.5,85.46,179,11,1,0,0.0,running:1
2026-08-25T19:45:59,345,8.09,235,64.15,179.4,11,3,0,0.0,Client:2 running:1
2026-08-25T19:46:06,353,5.20,234.9,42.58,179.4,11,1,0,0.0,running:1
2026-08-25T19:46:13,360,2.71,234.5,21.92,178.3,11,1,0,0.0,running:1
2026-08-25T19:46:21,368,1.53,235,0.01,177.8,11,1,0,0.0,running:1
2026-08-25T19:46:29,375,7.15,235.1,1.19,179,11,1,0,0.0,running:1
2026-08-25T19:46:36,383,2.05,234.4,1.20,180.2,11,1,0,0.0,running:1
2026-08-25T19:46:43,390,2.54,235,1.54,180.6,11,1,0,0.0,running:1
2026-08-25T19:46:51,398,2.52,235.7,2.01,180.5,11,1,0,0.0,running:1
2026-08-25T19:46:59,405,3.75,235,3.07,180.8,11,1,0,0.0,running:1
2026-08-25T19:47:06,413,6.11,236.2,2.52,181.1,11,1,0,0.0,running:1
2026-08-25T19:47:13,420,3.78,235.8,2.52,181,11,1,0,0.0,running:1
2026-08-25T19:47:21,428,4.27,236.4,5.96,180.8,11,1,0,0.0,running:1
2026-08-25T19:47:29,435,5.39,236.1,4.77,181,11,1,0,0.0,running:1
2026-08-25T19:47:36,443,5.17,236.4,4.33,180.8,11,1,0,0.0,running:1
2026-08-25T19:47:43,450,6.69,236.4,5.69,181.5,11,1,0,0.0,running:1
2026-08-25T19:47:51,458,6.14,237,7.50,181.1,11,1,0,0.0,running:1
2026-08-25T19:47:59,465,11.62,236.3,5.35,180.9,11,1,0,0.0,running:1
2026-08-25T19:48:06,473,7.28,236.2,8.17,181,11,1,0,0.0,running:1
2026-08-25T19:48:13,480,7.59,236.9,6.35,181.3,11,1,0,0.0,running:1
2026-08-25T19:48:21,488,7.58,236.3,7.84,180.2,11,1,0,0.0,running:1
2026-08-25T19:48:29,495,8.05,236.9,7.27,181.4,11,1,0,0.0,running:1
2026-08-25T19:48:36,503,8.45,236.6,9.43,181.3,11,1,0,0.0,running:1
2026-08-25T19:48:43,510,7.87,236.3,7.57,181.1,11,1,0,0.0,running:1
2026-08-25T19:48:51,518,15.16,236.2,16.36,182,11,1,0,0.0,running:1
2026-08-25T19:48:59,525,8.45,236.5,8.56,180.7,11,1,0,0.0,running:1
2026-08-25T19:49:06,533,4.40,236.9,6.02,180.9,11,1,0,0.0,running:1
2026-08-25T19:49:13,540,3.15,237.1,3.34,180.9,11,1,0,0.0,running:1
2026-08-25T19:49:21,548,0.28,236.2,2.01,181.1,11,1,0,0.0,running:1
2026-08-25T19:49:29,555,0.34,236.6,0.20,180.8,11,1,0,0.0,running:1
2026-08-25T19:49:36,563,5.87,236.6,0.32,181,11,1,0,0.0,running:1
2026-08-25T19:49:43,570,0.96,236.7,0.53,180.7,11,1,0,0.0,running:1
2026-08-25T19:49:51,578,1.38,236.8,0.74,181.6,11,1,0,0.0,running:1
2026-08-25T19:49:59,585,6.74,236.9,0.46,181.6,11,1,0,0.0,running:1
2026-08-25T19:50:06,593,1.63,237,0.71,181.2,11,1,0,0.0,running:1
2026-08-25T19:50:13,600,6.59,237.6,0.76,181.5,11,1,0,0.0,running:1
2026-08-25T19:50:21,608,1.62,237.1,0.81,180.9,11,1,0,0.0,running:1
2026-08-25T19:50:29,615,7.02,237.4,1.06,181.7,11,1,0,0.0,running:1
2026-08-25T19:50:36,623,3.52,237.8,1.18,181.1,11,1,0,0.0,running:1
2026-08-25T19:50:43,630,7.29,237.7,3.57,181.4,11,1,0,0.0,running:1
2026-08-25T19:50:51,638,2.79,237.9,1.67,182.1,11,1,0,0.0,running:1
2026-08-25T19:50:59,645,2.38,237.9,3.13,181.4,11,1,0,0.0,running:1
2026-08-25T19:51:06,653,2.83,237.2,1.45,181.2,11,1,0,0.0,running:1
2026-08-25T19:51:14,660,8.98,238,1.80,180.8,11,1,0,0.0,running:1
2026-08-25T19:51:21,668,3.89,238.1,3.01,181.5,11,1,0,0.0,running:1
2026-08-25T19:51:29,676,4.10,238.3,2.17,181.1,11,1,0,0.0,running:1
2026-08-25T19:51:37,683,3.86,238.2,1.70,181.4,11,1,0,0.0,running:1
2026-08-25T19:51:44,690,9.72,237.9,2.71,180.8,11,1,0,0.0,running:1
2026-08-25T19:51:51,698,4.05,237.6,2.36,181.9,11,1,0,0.0,running:1
2026-08-25T19:51:59,705,5.20,237.4,4.23,181.8,11,1,0,0.0,running:1
2026-08-25T19:52:06,713,2.62,237.8,1.66,181.7,11,1,0,0.0,running:1
2026-08-25T19:52:14,720,2.10,237.7,3.05,181.7,11,1,0,0.0,running:1
2026-08-25T19:52:21,728,0.68,237.7,0.29,181,11,1,0,0.0,running:1
2026-08-25T19:52:29,735,5.80,237.9,2.29,181.2,11,1,0,0.0,running:1
2026-08-25T19:52:36,743,1.23,237.8,0.61,181.2,11,1,0,0.0,running:1
2026-08-25T19:52:44,750,1.12,237.9,0.68,181.8,11,1,0,0.0,running:1
2026-08-25T19:52:51,758,9.44,237.8,1.18,181.4,11,1,0,0.0,running:1
2026-08-25T19:52:59,766,2.01,238.1,0.90,181.5,11,1,0,0.0,running:1
2026-08-25T19:53:07,773,7.91,238.6,1.12,181.3,11,1,0,0.0,running:1
2026-08-25T19:53:14,780,8.83,238.9,3.56,181.5,11,2,0,0.0,Client:1 running:1
2026-08-25T19:53:21,788,9.01,238.8,1.45,182,11,1,0,0.0,running:1
2026-08-25T19:53:29,796,3.62,239.1,3.47,181.1,11,1,0,0.0,running:1
2026-08-25T19:53:37,803,8.35,239.4,1.60,181.2,11,1,0,0.0,running:1
2026-08-25T19:53:44,810,9.91,239.3,2.10,181.7,11,1,0,0.0,running:1
2026-08-25T19:53:51,818,8.10,239.3,1.96,181.3,11,1,0,0.0,running:1
2026-08-25T19:53:59,826,3.47,239.3,4.47,181.3,11,1,0,0.0,running:1
2026-08-25T19:54:07,833,8.72,239.6,2.71,181.9,11,1,0,0.0,running:1
2026-08-25T19:54:14,840,3.83,239.6,2.50,181.7,11,1,0,0.0,running:1
2026-08-25T19:54:21,848,9.58,239.4,2.59,181.8,11,1,0,0.0,running:1
2026-08-25T19:54:29,855,6.11,239.6,2.95,181.8,11,1,0,0.0,running:1
2026-08-25T19:54:36,863,16.34,243,3.23,181.9,11,1,0,0.0,running:1
2026-08-25T19:54:44,870,4.98,239.8,3.38,182.7,11,1,0,0.0,running:1
2026-08-25T19:54:51,878,10.77,240.3,3.94,182.5,11,1,0,0.0,running:1
2026-08-25T19:54:59,886,4.69,240.2,3.82,182.7,11,1,0,0.0,running:1
2026-08-25T19:55:07,893,2.73,240.3,2.00,182.1,11,1,0,0.0,running:1
2026-08-25T19:55:14,900,3.32,240.2,2.34,182.5,11,1,0,0.0,running:1
2026-08-25T19:55:21,908,1.20,240.1,0.76,181.8,11,1,0,0.0,running:1
2026-08-25T19:55:29,916,10.35,240.5,0.16,181.9,11,1,0,0.0,running:1
2026-08-25T19:55:37,923,17.99,240.5,0.25,182,11,1,0,0.0,running:1
2026-08-25T19:55:44,930,28.49,240.6,0.41,181.6,11,1,0,0.0,running:1
2026-08-25T19:55:51,938,46.47,240.8,0.67,181.9,11,1,0,0.0,running:1
2026-08-25T19:55:59,946,54.87,241,1.09,182.3,11,1,0,0.0,running:1
2026-08-25T19:56:07,953,66.99,240.9,2.69,182.3,11,1,0,0.0,running:1
2026-08-25T19:56:14,960,82.16,241.6,0.86,182.4,11,1,0,0.0,running:1
2026-08-25T19:56:21,968,86.75,241.9,0.89,182.6,11,1,0,0.0,running:1
2026-08-25T19:56:29,976,106.39,241.8,1.00,182.5,11,1,0,0.0,running:1
2026-08-25T19:56:37,983,107.14,241.6,3.01,182.3,11,1,0,0.0,running:1
2026-08-25T19:56:44,990,133.27,242.2,1.30,183.3,11,1,0,0.0,running:1
2026-08-25T19:56:51,998,140.19,242.2,1.50,182.5,11,1,0,0.0,running:1
2026-08-25T19:56:59,1006,146.36,242.3,1.57,183.1,11,1,0,0.0,running:1
2026-08-25T19:57:07,1013,159.03,242.4,3.49,182.7,11,1,0,0.0,running:1
2026-08-25T19:57:14,1020,169.68,242.1,1.71,182.9,11,1,0,0.0,running:1
2026-08-25T19:57:21,1028,187.08,242.4,3.57,183.1,11,1,0,0.0,running:1
2026-08-25T19:57:29,1036,195.71,242.3,1.77,183,11,1,0,0.0,running:1
2026-08-25T19:57:37,1043,193.50,243.3,3.90,183.7,11,1,0,0.0,running:1
2026-08-25T19:57:44,1050,195.32,244.3,1.90,183.5,11,1,0,0.0,running:1
2026-08-25T19:57:51,1058,207.96,244.2,4.40,183,11,1,0,0.0,running:1
2026-08-25T19:57:59,1066,199.18,244.3,2.34,183.7,11,1,0,0.0,running:1
2026-08-25T19:58:07,1074,148.98,244.1,1.68,183.4,11,1,0,0.0,running:1
2026-08-25T19:58:14,1081,105.55,244.3,1.14,183.6,11,1,0,0.0,running:1
2026-08-25T19:58:22,1088,30.73,244.2,0.41,184,11,1,0,0.0,running:1
2026-08-25T19:58:29,1096,0.17,243.9,0.08,183.4,11,1,0,0.0,running:1
2026-08-25T19:58:37,1103,0.17,243.9,0.03,183.1,11,1,0,0.0,running:1
2026-08-25T19:58:44,1110,0.12,243.9,0.00,183.5,11,1,0,0.0,running:1
2026-08-25T19:58:51,1118,0.16,244.1,0.01,181.7,11,1,0,0.0,running:1
2026-08-25T19:58:59,1126,0.17,244.6,0.53,179.4,11,1,0,0.0,running:1
2026-08-25T19:59:07,1133,0.27,244.3,0.00,179.2,11,1,0,0.0,running:1
2026-08-25T19:59:14,1140,0.26,244.3,0.04,179.3,11,1,0,0.0,running:1
2026-08-25T19:59:21,1148,0.35,242.5,0.00,179.2,11,1,0,0.0,running:1
2026-08-25T19:59:29,1156,0.15,241,0.00,179.8,11,1,0,0.0,running:1
2026-08-25T19:59:37,1163,0.20,241,0.00,179.5,11,1,0,0.0,running:1
2026-08-25T19:59:44,1171,0.13,241,1.98,179.8,11,1,0,0.0,running:1
2026-08-25T19:59:52,1178,0.16,241,0.01,179.6,11,1,0,0.0,running:1
2026-08-25T19:59:59,1186,0.16,240.8,0.66,180.1,11,1,0,0.0,running:1
2026-08-25T20:00:07,1193,0.13,240.8,0.00,179.6,11,1,0,0.0,running:1
2026-08-25T20:00:14,1201,0.10,240.8,0.04,179.6,11,1,0,0.0,running:1
2026-08-25T20:00:22,1208,0.15,240.8,0.04,179.6,11,1,0,0.0,running:1
2026-08-25T20:00:29,1216,0.10,240.8,0.00,179.8,11,1,0,0.0,running:1
2026-08-25T20:00:37,1223,0.17,240.8,0.00,180,11,1,0,0.0,running:1
2026-08-25T20:00:44,1231,0.13,240.8,1.91,178.7,11,1,0,0.0,running:1
2026-08-25T20:00:52,1238,0.14,240.8,0.15,179.3,11,1,0,0.0,running:1
2026-08-25T20:00:59,1246,0.14,241.3,2.66,177,11,1,0,0.0,running:1
